"3698","934  GOVERNORS CT  208, ANTIOCH, TN, 37013","No_Match"
"3699","503  PLEASANT ST, NOLENSVILLE, TN, 37135","No_Match"
"1055","210  FOUNDERS LN, NASHVILLE, TN, 37209","No_Match"
"2386","3100  BELWOOD ST  301, NASHVILLE, TN, 37203","No_Match"
"1054","1100  DR MARTIN L KING JR BLVD, NASHVILLE, TN, 37203","No_Match"
"2385","9305  BARCO RD, BRENTWOOD, TN, 37027","No_Match"
"1053","203  FOUNDERS LN, NASHVILLE, TN, 37209","No_Match"
"2384","4937  RIVERBANK DR, HERMITAGE, TN, 37076","No_Match"
"1052","1122B2  GLENVIEW DR, NASHVILLE, TN, 37206","Match","Exact","1122 GLENVIEW DR, NASHVILLE, TN, 37206","-86.751366,36.164165","97203541","R","47","037","019200","4020"
"2383","4048  LIBERTON WAY, NOLENSVILLE, TN, 37135","Match","Exact","4048 LIBERTON WAY, NOLENSVILLE, TN, 37135","-86.66168,35.98477","648257532","R","47","037","019114","1072"
"1051","6014  BLACKBERRY RIDGE LN, HERMITAGE, TN, 37076","No_Match"
"2382","5009  SUNFLOWER LN, HERMITAGE, TN, 37076","No_Match"
"1050","5528  HAMILTON CIR, ANTIOCH, TN, 37013","No_Match"
"2381","781  COTTAGE PARK DR, NASHVILLE, TN, 37207","No_Match"
"2380","523A2  MOORE AVE, NASHVILLE, TN, 37203","Match","Exact","523 MOORE AVE, NASHVILLE, TN, 37203","-86.7658,36.137215","97191875","L","47","037","016100","1056"
"1049","321  HIDDEN SPRINGS CV, NASHVILLE, TN, 37207","No_Match"
"1048","5002  BROADWAY PL, NASHVILLE, TN, 37203","No_Match"
"2379","5608B2  PENNSYLVANIA AVE, NASHVILLE, TN, 37209","Match","Exact","5608 PENNSYLVANIA AVE, NASHVILLE, TN, 37209","-86.85588,36.162964","97178936","R","47","037","013300","2037"
"1047","1309  MARITIME PRT, ANTIOCH, TN, 37013","No_Match"
"2378","7629  VERANDA CT, NEWPORT, TN, 37221","No_Match"
"1046","4335  STONE HALL BLVD, HERMITAGE, TN, 37076","No_Match"
"2377","4976  CHUTNEY DR, ANTIOCH, TN, 37013","No_Match"
"1045","343  BODDINGTON LN, ANTIOCH, TN, 37013","No_Match"
"2376","2001  VILLAGE PARK CIR, OLD HICKORY, TN, 37138","No_Match"
"1066","1520  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
"2397","1537  DAVIDGE DR, NASHVILLE, TN, 37221","No_Match"
"1065","790  BRADBURN VILLAGE WAY, ANTIOCH, TN, 37013","No_Match"
"2396","3410  SHELBY BOTTOMS BND, NASHVILLE, TN, 37206","No_Match"
"1064","324  HIDDEN SPRINGS CV, NASHVILLE, TN, 37207","No_Match"
"2395","8080  BROCKMAN LN, NASHVILLE, TN, 37211","Match","Exact","8080 BROCKMAN LN, NASHVILLE, TN, 37211","-86.6919,36.01735","642367155","R","47","037","019114","1035"
